"DMP_PostNL2014::PostNL location minimum order total, incl. BTW","PostNL locatie minimum totaal bedrag, incl. BTW"
DMP_PostNL2014::Mailbox title,Brievenbuspakje titel
DMP_PostNL2014::Leave blank to automate mailbox packets only in the backend,Laat leeg om brievenbuspakjes alleen in de backend te automatiseren
DMP_PostNL2014::Mailbox weight,Brievenbuspakje gewicht
DMP_PostNL2014::Mailbox with other options,Brievenbuspakje tonen met andere opties
"DMP_PostNL2014::Besides assigning weights to all products, you can also specify a volume of each product.","Om deze functie optimaal te gebruiken, stel je eerst het gewicht of volume in van jouw producten."
DMP_PostNL2014::Mailbox fee,Brievenbuspakje prijs
DMP_PostNL2014::Enter a basic price for a mailbox. The regular price will not affect this price.,Vul een totaalprijs in voor een brievenbuspakje.
DMP_PostNL2014::Automate mailbox package,Brievenbuspakje automatiseren
"DMP_PostNL2014::PostNL location will not be visible if the subtotal of an order is below this value","'Ophalen op een PostNL locatie' zal niet zichtbaar zijn als het bedrag van een bestelling onder deze waarde valt"

DMP_PostNL2014::PostNL location:,PostNL locatie:
DMP_PostNL2014::deliver:,bezorgen:
DMP_PostNL2014::TYPE_night,Avondlevering
DMP_PostNL2014::TYPE_morning,Ochtendlevering
DMP_PostNL2014::TYPE_standard,Middaglevering
DMP_PostNL2014::TYPE_retailexpress,Extra vroeg ophalen
